machine_id,reading_ts,temperature_c,vibration_mm_s,pressure_bar,runtime_hours,power_kw,operating_mode,error_code
MCH_A01,2026-05-02 13:00:00,104.78,5.224,11.84,2251,148.17,RUNNING,
MCH_A01,2026-05-02 14:00:00,97.8,4.35,11.98,2252,152.87,RUNNING,
MCH_A01,2026-05-02 15:00:00,102.4,4.996,11.94,2253,151.85,RUNNING,
MCH_A01,2026-05-02 16:00:00,102.35,4.745,12.03,2254,155.41,IDLE,
MCH_A01,2026-05-02 17:00:00,104.42,4.127,12.23,2255,148.14,RUNNING,
MCH_A01,2026-05-02 18:00:00,100.39,4.847,12.2,2256,151.12,RUNNING,
MCH_A01,2026-05-02 19:00:00,96.55,4.92,11.56,2257,144.39,RUNNING,
MCH_A01,2026-05-02 20:00:00,104.54,4.228,12.18,2258,148.07,RUNNING,
MCH_A01,2026-05-02 21:00:00,98.59,3.631,12.29,2259,150.53,STARTUP,
MCH_A01,2026-05-02 22:00:00,98.32,4.327,12.14,2260,151.79,RUNNING,
MCH_A01,2026-05-02 23:00:00,95.18,5.378,12.58,2261,148.45,IDLE,
MCH_A01,2026-05-03 00:00:00,104.37,5.523,11.9,2262,162.28,RUNNING,
MCH_A01,2026-05-03 01:00:00,96.07,4.715,12.16,2263,152.49,RUNNING,
MCH_A01,2026-05-03 02:00:00,98.21,4.314,12.1,2264,151.45,IDLE,
MCH_A01,2026-05-03 03:00:00,99.84,4.418,12.08,2265,142.1,RUNNING,
MCH_A01,2026-05-03 04:00:00,97.82,4.779,12.07,2266,146.92,RUNNING,
MCH_A01,2026-05-03 05:00:00,100.4,4.772,12.3,2267,156.0,RUNNING,
MCH_A01,2026-05-03 06:00:00,105.19,4.351,11.67,2268,160.31,RUNNING,E564
MCH_A01,2026-05-03 07:00:00,101.66,4.812,11.88,2269,148.44,RUNNING,
MCH_A01,2026-05-03 08:00:00,99.57,4.604,11.7,2270,155.98,MAINTENANCE,E522
MCH_A01,2026-05-03 09:00:00,102.39,9.89,12.02,2271,151.01,RUNNING,
MCH_A01,2026-05-03 10:00:00,104.05,4.442,11.83,2272,150.45,RUNNING,
MCH_A01,2026-05-03 11:00:00,102.34,4.775,12.06,2273,142.55,RUNNING,
MCH_A01,2026-05-03 12:00:00,97.4,4.717,12.11,2274,153.59,RUNNING,
MCH_A01,2026-05-03 13:00:00,98.94,4.207,12.09,2275,151.07,RUNNING,
MCH_A01,2026-05-03 14:00:00,100.65,5.147,11.98,2276,151.86,IDLE,
MCH_A01,2026-05-03 15:00:00,102.0,4.919,12.28,2277,142.47,RUNNING,
MCH_A01,2026-05-03 16:00:00,101.12,5.089,12.48,2278,143.3,RUNNING,
MCH_A01,2026-05-03 17:00:00,107.12,5.329,12.23,2279,150.32,RUNNING,
MCH_A01,2026-05-03 18:00:00,98.48,9.997,12.05,2280,138.85,RUNNING,E517
MCH_A01,2026-05-03 19:00:00,102.51,4.719,12.12,2281,148.21,RUNNING,E578
MCH_A01,2026-05-03 20:00:00,96.62,5.086,12.08,2282,158.91,RUNNING,
MCH_A01,2026-05-03 21:00:00,104.87,9.804,11.69,2283,156.38,RUNNING,E565
MCH_A01,2026-05-03 22:00:00,100.93,4.918,11.82,2284,144.3,RUNNING,
MCH_A01,2026-05-03 23:00:00,105.57,5.86,11.58,2285,148.87,RUNNING,
MCH_A01,2026-05-04 00:00:00,101.06,5.849,12.01,2286,148.91,RUNNING,E583
MCH_A01,2026-05-04 01:00:00,98.26,5.039,12.45,2287,153.04,RUNNING,
MCH_A01,2026-05-04 02:00:00,97.6,4.748,12.04,2288,155.32,RUNNING,E515
MCH_A01,2026-05-04 03:00:00,100.68,5.196,12.43,2289,146.28,IDLE,
MCH_A01,2026-05-04 04:00:00,102.36,5.348,12.18,2290,148.01,RUNNING,
MCH_A01,2026-05-04 05:00:00,104.07,8.514,11.93,2291,149.86,RUNNING,
MCH_A01,2026-05-04 06:00:00,102.63,5.017,11.99,2292,151.77,RUNNING,
MCH_A01,2026-05-04 07:00:00,105.83,6.449,11.85,2293,151.18,IDLE,
MCH_A01,2026-05-04 08:00:00,97.39,4.834,12.09,2294,145.1,RUNNING,E594
MCH_A01,2026-05-04 09:00:00,106.97,5.062,11.79,2295,153.57,RUNNING,E528
MCH_A01,2026-05-04 10:00:00,110.53,5.847,12.3,2296,154.35,RUNNING,
MCH_A01,2026-05-04 11:00:00,100.16,4.533,11.99,2297,145.25,RUNNING,
MCH_A01,2026-05-04 12:00:00,104.87,5.086,12.21,2298,152.19,RUNNING,
MCH_A01,2026-05-04 13:00:00,98.03,5.321,12.4,2299,147.75,RUNNING,
MCH_A01,2026-05-04 14:00:00,101.62,4.693,12.32,2300,145.21,RUNNING,
MCH_A01,2026-05-04 15:00:00,103.55,4.98,11.69,2301,151.93,RUNNING,
MCH_A01,2026-05-04 16:00:00,108.37,4.541,11.97,2302,149.12,RUNNING,
MCH_A01,2026-05-04 17:00:00,111.8,9.827,11.97,2303,156.41,RUNNING,
MCH_A01,2026-05-04 18:00:00,106.51,5.701,11.76,2304,154.57,RUNNING,
MCH_A01,2026-05-04 19:00:00,103.84,5.182,12.21,2305,147.2,RUNNING,
MCH_A01,2026-05-04 20:00:00,107.94,5.835,12.52,2306,153.2,RUNNING,
MCH_A01,2026-05-04 21:00:00,102.1,4.952,12.03,2307,152.83,RUNNING,
MCH_A01,2026-05-04 22:00:00,99.69,8.717,11.5,2308,150.06,RUNNING,
MCH_A01,2026-05-04 23:00:00,104.55,4.635,11.95,2309,152.58,RUNNING,
MCH_A01,2026-05-05 00:00:00,97.94,8.309,12.05,2310,145.54,RUNNING,
MCH_A01,2026-05-05 01:00:00,103.96,4.906,12.1,2311,145.26,RUNNING,
MCH_A01,2026-05-05 02:00:00,106.65,5.559,11.95,2312,158.24,RUNNING,
MCH_A01,2026-05-05 03:00:00,106.11,5.179,12.68,2313,144.5,RUNNING,
MCH_A01,2026-05-05 04:00:00,101.05,4.392,12.37,2314,151.23,STARTUP,
MCH_A01,2026-05-05 05:00:00,109.43,10.194,11.79,2315,150.19,MAINTENANCE,E571
MCH_A01,2026-05-05 06:00:00,104.71,10.408,11.92,2316,154.88,RUNNING,
MCH_A01,2026-05-05 07:00:00,104.27,5.403,11.77,2317,149.29,RUNNING,
MCH_A01,2026-05-05 08:00:00,105.45,5.461,12.09,2318,151.99,RUNNING,
MCH_A01,2026-05-05 09:00:00,107.07,6.203,11.81,2319,140.3,RUNNING,
MCH_A01,2026-05-05 10:00:00,101.9,5.847,12.27,2320,155.22,STARTUP,
MCH_A01,2026-05-05 11:00:00,107.54,5.392,12.55,2321,144.39,RUNNING,
MCH_A01,2026-05-05 12:00:00,103.01,5.431,11.88,2322,153.24,RUNNING,
MCH_A01,2026-05-05 13:00:00,103.42,5.349,12.09,2323,156.7,MAINTENANCE,
MCH_A01,2026-05-05 14:00:00,100.03,5.732,12.49,2324,148.2,RUNNING,
MCH_A01,2026-05-05 15:00:00,106.26,4.692,11.64,2325,146.43,RUNNING,E514
MCH_A01,2026-05-05 16:00:00,100.71,6.214,12.13,2326,151.24,RUNNING,E521
MCH_A01,2026-05-05 17:00:00,110.17,5.249,11.93,2327,145.41,RUNNING,
MCH_A01,2026-05-05 18:00:00,99.94,6.28,11.74,2328,153.09,IDLE,
MCH_A01,2026-05-05 19:00:00,107.67,10.773,12.07,2329,147.8,RUNNING,
MCH_A01,2026-05-05 20:00:00,106.93,5.573,12.09,2330,142.01,RUNNING,
MCH_A01,2026-05-05 21:00:00,97.76,4.77,12.02,2331,154.74,RUNNING,
MCH_A01,2026-05-05 22:00:00,106.14,11.297,12.07,2332,149.28,STARTUP,
MCH_A01,2026-05-05 23:00:00,106.51,5.561,11.38,2333,146.92,STARTUP,E559
MCH_A01,2026-05-06 00:00:00,100.96,5.622,12.18,2334,146.21,RUNNING,E514
MCH_A01,2026-05-06 01:00:00,108.62,4.967,11.85,2335,144.38,RUNNING,
MCH_A01,2026-05-06 02:00:00,105.33,5.634,12.02,2336,151.24,RUNNING,
MCH_A01,2026-05-06 03:00:00,100.39,4.859,11.97,2337,159.88,RUNNING,
MCH_A01,2026-05-06 04:00:00,106.66,5.03,12.03,2338,149.65,STARTUP,
MCH_A01,2026-05-06 05:00:00,106.74,5.835,11.46,2339,144.22,RUNNING,
MCH_A01,2026-05-06 06:00:00,103.66,5.908,11.86,2340,153.85,RUNNING,
MCH_A01,2026-05-06 07:00:00,105.98,10.343,11.73,2341,145.4,RUNNING,
MCH_A01,2026-05-06 08:00:00,102.88,6.19,11.76,2342,158.23,RUNNING,
MCH_A01,2026-05-06 09:00:00,105.35,5.021,11.41,2343,150.53,RUNNING,
MCH_A01,2026-05-06 10:00:00,107.21,5.318,11.94,2344,140.71,RUNNING,
MCH_A01,2026-05-06 11:00:00,107.13,5.67,11.74,2345,152.1,IDLE,
MCH_A01,2026-05-06 12:00:00,106.98,5.246,11.94,2346,152.13,RUNNING,
MCH_A01,2026-05-06 13:00:00,103.43,5.387,11.82,2347,152.38,RUNNING,
MCH_A01,2026-05-06 14:00:00,101.71,4.526,12.2,2348,144.38,RUNNING,
MCH_A01,2026-05-06 15:00:00,105.55,5.37,11.82,2349,147.97,STARTUP,
MCH_A01,2026-05-06 16:00:00,106.17,5.542,12.16,2350,146.87,RUNNING,
MCH_A01,2026-05-06 17:00:00,102.12,5.597,11.84,2351,141.63,RUNNING,
MCH_A01,2026-05-06 18:00:00,100.58,5.509,12.27,2352,146.29,RUNNING,E594
MCH_A01,2026-05-06 19:00:00,100.13,5.796,11.74,2353,146.95,RUNNING,
MCH_A01,2026-05-06 20:00:00,103.84,5.384,12.17,2354,143.83,RUNNING,
MCH_A01,2026-05-06 21:00:00,99.1,6.277,12.17,2355,151.69,RUNNING,
MCH_A01,2026-05-06 22:00:00,102.46,5.855,12.0,2356,146.11,RUNNING,
MCH_A01,2026-05-06 23:00:00,106.81,5.203,12.32,2357,147.5,RUNNING,
MCH_A01,2026-05-07 00:00:00,101.46,5.993,11.62,2358,152.03,RUNNING,
MCH_A01,2026-05-07 01:00:00,104.12,4.744,11.81,2359,159.12,RUNNING,
MCH_A01,2026-05-07 02:00:00,103.39,4.842,12.24,2360,145.87,RUNNING,
MCH_A01,2026-05-07 03:00:00,108.42,4.751,11.71,2361,158.51,IDLE,
MCH_A01,2026-05-07 04:00:00,108.32,4.898,12.25,2362,158.2,RUNNING,
MCH_A01,2026-05-07 05:00:00,113.25,5.261,12.06,2363,148.33,RUNNING,
MCH_A01,2026-05-07 06:00:00,100.61,6.015,12.09,2364,151.96,STARTUP,
MCH_A01,2026-05-07 07:00:00,110.75,6.082,12.17,2365,146.94,RUNNING,E535
MCH_A01,2026-05-07 08:00:00,103.53,6.423,11.84,2366,150.24,RUNNING,
MCH_A01,2026-05-07 09:00:00,102.16,5.5,11.79,2367,153.05,STARTUP,E515
MCH_A01,2026-05-07 10:00:00,108.04,5.471,12.37,2368,146.64,RUNNING,
MCH_A01,2026-05-07 11:00:00,104.4,6.01,12.54,2369,153.98,RUNNING,
MCH_A01,2026-05-07 12:00:00,104.5,6.12,12.04,2370,155.07,RUNNING,
MCH_A01,2026-05-07 13:00:00,109.35,9.387,11.77,2371,152.06,RUNNING,
MCH_A01,2026-05-07 14:00:00,107.73,5.879,11.95,2372,147.09,RUNNING,
MCH_A01,2026-05-07 15:00:00,105.64,6.214,12.29,2373,156.44,RUNNING,
MCH_A01,2026-05-07 16:00:00,106.96,5.222,11.68,2374,145.06,IDLE,
MCH_A01,2026-05-07 17:00:00,108.27,6.114,12.31,2375,146.33,RUNNING,E595
MCH_A01,2026-05-07 18:00:00,109.31,9.743,11.41,2376,150.41,IDLE,
MCH_A01,2026-05-07 19:00:00,99.93,6.013,11.97,2377,157.84,RUNNING,
MCH_A01,2026-05-07 20:00:00,108.1,5.533,12.05,2378,155.62,RUNNING,
MCH_A01,2026-05-07 21:00:00,101.38,5.449,12.2,2379,143.34,RUNNING,
MCH_A01,2026-05-07 22:00:00,102.23,5.367,12.16,2380,153.53,RUNNING,
MCH_A01,2026-05-07 23:00:00,102.61,6.201,12.24,2381,160.03,RUNNING,
MCH_A01,2026-05-08 00:00:00,109.18,8.455,11.89,2382,144.02,STARTUP,
MCH_A01,2026-05-08 01:00:00,108.22,5.712,12.1,2383,148.94,RUNNING,E593
MCH_A01,2026-05-08 02:00:00,105.43,5.177,12.03,2384,144.14,STARTUP,
MCH_A01,2026-05-08 03:00:00,102.2,5.689,11.81,2385,146.76,RUNNING,
MCH_A01,2026-05-08 04:00:00,110.14,6.372,12.26,2386,146.11,RUNNING,
MCH_A01,2026-05-08 05:00:00,110.47,5.13,12.25,2387,152.37,RUNNING,
MCH_A01,2026-05-08 06:00:00,104.12,5.663,12.04,2388,148.34,RUNNING,
MCH_A01,2026-05-08 07:00:00,105.52,5.858,11.65,2389,150.11,MAINTENANCE,E580
MCH_A01,2026-05-08 08:00:00,110.44,6.094,11.85,2390,147.39,IDLE,
MCH_A01,2026-05-08 09:00:00,104.02,6.436,12.19,2391,142.07,RUNNING,
MCH_A01,2026-05-08 10:00:00,104.48,8.59,12.31,2392,154.99,RUNNING,
MCH_A01,2026-05-08 11:00:00,110.51,5.689,12.08,2393,154.18,RUNNING,
MCH_A01,2026-05-08 12:00:00,105.09,6.192,11.9,2394,142.44,RUNNING,
MCH_A01,2026-05-08 13:00:00,108.64,6.116,11.73,2395,150.68,STARTUP,
MCH_A01,2026-05-08 14:00:00,104.05,5.721,11.99,2396,157.9,RUNNING,
MCH_A01,2026-05-08 15:00:00,105.08,5.764,11.86,2397,150.84,STARTUP,
MCH_A01,2026-05-08 16:00:00,106.11,5.382,12.16,2398,148.8,RUNNING,
MCH_A01,2026-05-08 17:00:00,105.33,6.144,12.18,2399,147.69,RUNNING,
MCH_A01,2026-05-08 18:00:00,102.76,5.833,11.7,2400,150.63,RUNNING,
MCH_A01,2026-05-08 19:00:00,109.57,5.615,11.37,2401,152.47,RUNNING,
MCH_A01,2026-05-08 20:00:00,110.97,5.06,11.71,2402,148.33,IDLE,
MCH_A01,2026-05-08 21:00:00,103.3,5.808,11.99,2403,154.1,RUNNING,
MCH_A01,2026-05-08 22:00:00,111.24,5.814,11.88,2404,157.29,RUNNING,E567
MCH_A01,2026-05-08 23:00:00,109.75,6.356,11.71,2405,154.9,IDLE,
MCH_A01,2026-05-09 00:00:00,104.09,5.716,11.65,2406,154.22,RUNNING,
MCH_A01,2026-05-09 01:00:00,108.71,5.866,11.99,2407,149.95,RUNNING,
MCH_A01,2026-05-09 02:00:00,112.08,5.533,11.68,2408,144.14,RUNNING,
MCH_A01,2026-05-09 03:00:00,106.77,6.038,12.14,2409,145.64,RUNNING,
MCH_A01,2026-05-09 04:00:00,107.75,5.974,11.98,2410,139.64,RUNNING,
MCH_A01,2026-05-09 05:00:00,109.53,6.461,11.86,2411,147.25,STARTUP,E550
MCH_A01,2026-05-09 06:00:00,105.14,6.432,11.92,2412,150.6,IDLE,E538
MCH_A01,2026-05-09 07:00:00,106.43,5.787,11.82,2413,147.02,STARTUP,
MCH_A01,2026-05-09 08:00:00,115.28,6.033,12.0,2414,147.62,STARTUP,
MCH_A01,2026-05-09 09:00:00,105.4,6.283,11.85,2415,150.63,RUNNING,
MCH_A01,2026-05-09 10:00:00,106.89,6.165,11.79,2416,151.59,RUNNING,
MCH_A01,2026-05-09 11:00:00,105.27,9.914,12.05,2417,157.63,IDLE,E595
MCH_A01,2026-05-09 12:00:00,109.45,6.602,12.08,2418,147.38,RUNNING,
MCH_A01,2026-05-09 13:00:00,110.34,6.382,11.95,2419,151.68,RUNNING,
MCH_A01,2026-05-09 14:00:00,111.37,5.233,11.78,2420,152.7,RUNNING,E596
MCH_A01,2026-05-09 15:00:00,113.34,6.056,12.37,2421,152.88,RUNNING,E574
MCH_A01,2026-05-09 16:00:00,109.18,5.71,12.35,2422,153.96,RUNNING,
MCH_A01,2026-05-09 17:00:00,109.82,6.282,11.99,2423,141.97,IDLE,
MCH_A01,2026-05-09 18:00:00,114.6,5.379,12.23,2424,145.18,RUNNING,
MCH_A01,2026-05-09 19:00:00,112.79,6.08,11.43,2425,147.48,RUNNING,
MCH_A01,2026-05-09 20:00:00,110.35,6.914,12.08,2426,148.0,RUNNING,
MCH_A01,2026-05-09 21:00:00,111.1,6.729,12.28,2427,142.97,IDLE,
MCH_A01,2026-05-09 22:00:00,110.14,6.16,11.96,2428,144.86,RUNNING,
MCH_A01,2026-05-09 23:00:00,108.7,6.241,12.1,2429,154.87,RUNNING,
MCH_A01,2026-05-10 00:00:00,106.38,5.948,11.9,2430,154.35,RUNNING,
MCH_A01,2026-05-10 01:00:00,107.52,5.858,11.77,2431,155.25,RUNNING,
MCH_A01,2026-05-10 02:00:00,107.8,6.591,12.15,2432,155.49,RUNNING,
MCH_A01,2026-05-10 03:00:00,108.63,6.954,12.08,2433,150.82,RUNNING,
MCH_A01,2026-05-10 04:00:00,104.68,5.804,12.02,2434,151.2,RUNNING,
MCH_A01,2026-05-10 05:00:00,109.7,5.761,12.07,2435,157.63,RUNNING,
MCH_A01,2026-05-10 06:00:00,109.01,6.189,12.04,2436,161.57,STARTUP,
MCH_A01,2026-05-10 07:00:00,111.44,6.588,11.55,2437,146.33,RUNNING,
MCH_A01,2026-05-10 08:00:00,110.08,6.614,12.21,2438,151.66,RUNNING,
MCH_A01,2026-05-10 09:00:00,104.33,6.746,12.05,2439,149.13,RUNNING,
MCH_A01,2026-05-10 10:00:00,108.77,6.826,11.73,2440,147.23,RUNNING,
MCH_A01,2026-05-10 11:00:00,111.4,5.768,11.63,2441,156.88,IDLE,
MCH_A01,2026-05-10 12:00:00,111.26,5.384,12.5,2442,150.39,RUNNING,E592
MCH_A01,2026-05-10 13:00:00,110.68,6.387,11.65,2443,145.04,RUNNING,
MCH_A01,2026-05-10 14:00:00,108.15,10.804,11.71,2444,146.49,RUNNING,
MCH_A01,2026-05-10 15:00:00,110.8,6.718,12.08,2445,153.27,RUNNING,
MCH_A01,2026-05-10 16:00:00,110.6,5.687,11.63,2446,148.85,RUNNING,
MCH_A01,2026-05-10 17:00:00,104.34,5.948,12.02,2447,147.89,STARTUP,
MCH_A01,2026-05-10 18:00:00,110.79,10.911,12.38,2448,147.28,STARTUP,
MCH_A01,2026-05-10 19:00:00,113.58,6.293,12.31,2449,146.31,RUNNING,
MCH_A01,2026-05-10 20:00:00,105.02,5.769,11.61,2450,148.52,RUNNING,
MCH_A01,2026-05-10 21:00:00,113.04,5.504,12.05,2451,143.57,IDLE,
MCH_A01,2026-05-10 22:00:00,103.71,6.673,11.59,2452,150.86,RUNNING,
MCH_A01,2026-05-10 23:00:00,109.7,6.101,12.18,2453,153.82,RUNNING,E586
MCH_A01,2026-05-11 00:00:00,108.57,6.421,11.89,2454,142.32,STARTUP,
MCH_A01,2026-05-11 01:00:00,111.75,6.982,11.9,2455,151.16,RUNNING,
MCH_A01,2026-05-11 02:00:00,107.76,6.471,11.94,2456,156.71,RUNNING,
MCH_A01,2026-05-11 03:00:00,107.73,6.673,12.0,2457,153.85,RUNNING,
MCH_A01,2026-05-11 04:00:00,111.39,6.158,12.05,2458,157.8,RUNNING,
MCH_A01,2026-05-11 05:00:00,111.75,5.793,11.97,2459,148.65,RUNNING,E521
MCH_A01,2026-05-11 06:00:00,106.5,6.421,12.16,2460,151.85,RUNNING,E559
MCH_A01,2026-05-11 07:00:00,106.99,6.674,11.86,2461,161.28,RUNNING,
MCH_A01,2026-05-11 08:00:00,108.73,6.44,11.76,2462,143.23,RUNNING,
MCH_A01,2026-05-11 09:00:00,109.33,5.823,11.9,2463,146.23,RUNNING,E545
MCH_A01,2026-05-11 10:00:00,108.88,6.675,11.75,2464,147.2,RUNNING,
MCH_A01,2026-05-11 11:00:00,107.05,6.171,11.75,2465,156.77,RUNNING,
MCH_A01,2026-05-11 12:00:00,108.72,6.229,11.9,2466,151.18,RUNNING,
MCH_A01,2026-05-11 13:00:00,108.54,6.352,11.59,2467,148.11,RUNNING,
MCH_A01,2026-05-11 14:00:00,111.53,5.717,12.26,2468,148.8,RUNNING,
MCH_A01,2026-05-11 15:00:00,110.81,6.785,12.04,2469,146.92,RUNNING,
MCH_A01,2026-05-11 16:00:00,106.46,6.262,11.98,2470,153.69,RUNNING,
MCH_A01,2026-05-11 17:00:00,114.15,6.217,11.69,2471,157.59,RUNNING,
MCH_A01,2026-05-11 18:00:00,112.9,7.023,12.02,2472,153.34,RUNNING,
MCH_A01,2026-05-11 19:00:00,109.87,6.265,12.42,2473,156.29,RUNNING,
MCH_A01,2026-05-11 20:00:00,114.52,6.55,11.8,2474,146.4,STARTUP,
MCH_A01,2026-05-11 21:00:00,113.35,6.274,12.05,2475,155.81,RUNNING,
MCH_A01,2026-05-11 22:00:00,114.01,6.52,12.27,2476,144.02,RUNNING,
MCH_A01,2026-05-11 23:00:00,111.18,6.395,12.08,2477,155.76,RUNNING,
MCH_A01,2026-05-12 00:00:00,111.21,6.776,12.21,2478,148.94,RUNNING,
MCH_A01,2026-05-12 01:00:00,107.36,7.032,11.97,2479,152.79,RUNNING,
MCH_A01,2026-05-12 02:00:00,110.51,5.765,11.56,2480,146.98,RUNNING,
MCH_A01,2026-05-12 03:00:00,112.19,6.248,11.21,2481,150.04,IDLE,
MCH_A01,2026-05-12 04:00:00,111.56,11.636,12.1,2482,150.61,RUNNING,
MCH_A01,2026-05-12 05:00:00,108.51,6.306,12.2,2483,140.31,RUNNING,
MCH_A01,2026-05-12 06:00:00,109.13,6.271,11.7,2484,144.23,IDLE,
MCH_A01,2026-05-12 07:00:00,109.73,6.298,11.75,2485,149.2,RUNNING,
MCH_A01,2026-05-12 08:00:00,105.52,6.907,11.75,2486,154.24,STARTUP,
MCH_A01,2026-05-12 09:00:00,110.49,6.679,12.15,2487,148.48,RUNNING,
MCH_A01,2026-05-12 10:00:00,114.17,6.718,11.44,2488,149.93,RUNNING,
MCH_A01,2026-05-12 11:00:00,108.31,6.46,11.65,2489,156.51,RUNNING,
MCH_A01,2026-05-12 12:00:00,110.3,6.968,11.89,2490,157.29,IDLE,E543
MCH_A01,2026-05-12 13:00:00,113.76,7.357,12.28,2491,147.5,RUNNING,
MCH_A01,2026-05-12 14:00:00,113.48,6.616,12.06,2492,143.78,RUNNING,
MCH_A01,2026-05-12 15:00:00,117.37,6.367,11.96,2493,155.31,STARTUP,
MCH_A01,2026-05-12 16:00:00,111.01,6.132,11.89,2494,147.52,RUNNING,
MCH_A01,2026-05-12 17:00:00,110.26,6.441,12.23,2495,150.37,IDLE,
MCH_A01,2026-05-12 18:00:00,112.66,6.544,12.01,2496,159.62,RUNNING,
MCH_A01,2026-05-12 19:00:00,108.93,6.017,11.75,2497,147.22,IDLE,
MCH_A01,2026-05-12 20:00:00,111.82,6.153,11.64,2498,150.34,RUNNING,
MCH_A01,2026-05-12 21:00:00,113.65,6.508,11.82,2499,146.7,RUNNING,
MCH_A01,2026-05-12 22:00:00,109.53,6.485,12.33,2500,147.35,STARTUP,
MCH_A01,2026-05-12 23:00:00,110.94,6.716,11.99,2501,153.61,RUNNING,
MCH_A01,2026-05-13 00:00:00,112.18,6.913,12.23,2502,147.88,RUNNING,
MCH_A01,2026-05-13 01:00:00,114.82,10.194,12.4,2503,151.46,RUNNING,
MCH_A01,2026-05-13 02:00:00,115.71,6.036,12.06,2504,147.98,RUNNING,
MCH_A01,2026-05-13 03:00:00,114.75,6.653,11.99,2505,148.01,RUNNING,
MCH_A01,2026-05-13 04:00:00,110.93,7.175,12.55,2506,152.78,IDLE,
MCH_A01,2026-05-13 05:00:00,112.22,6.778,11.68,2507,139.51,RUNNING,
MCH_A01,2026-05-13 06:00:00,112.65,6.884,12.01,2508,149.42,RUNNING,
MCH_A01,2026-05-13 07:00:00,115.84,7.26,12.0,2509,155.3,STARTUP,
MCH_A01,2026-05-13 08:00:00,115.61,6.838,12.17,2510,154.59,RUNNING,
MCH_A01,2026-05-13 09:00:00,114.26,9.131,12.09,2511,145.46,RUNNING,
MCH_A01,2026-05-13 10:00:00,116.45,6.577,11.7,2512,144.96,STARTUP,
MCH_A01,2026-05-13 11:00:00,112.23,6.603,12.45,2513,154.92,RUNNING,
MCH_A01,2026-05-13 12:00:00,111.25,6.305,11.93,2514,150.87,RUNNING,
MCH_A01,2026-05-13 13:00:00,109.73,6.481,11.86,2515,160.84,RUNNING,
MCH_A01,2026-05-13 14:00:00,116.34,6.93,12.16,2516,146.65,RUNNING,E526
MCH_A01,2026-05-13 15:00:00,114.77,6.939,12.02,2517,150.41,RUNNING,
MCH_A01,2026-05-13 16:00:00,114.11,6.746,12.23,2518,148.64,RUNNING,
MCH_A01,2026-05-13 17:00:00,112.74,6.208,12.07,2519,145.24,RUNNING,
MCH_A01,2026-05-13 18:00:00,117.29,6.411,11.8,2520,149.16,RUNNING,
MCH_A01,2026-05-13 19:00:00,107.89,6.706,11.71,2521,152.04,RUNNING,
MCH_A01,2026-05-13 20:00:00,117.0,6.171,11.86,2522,150.6,RUNNING,
MCH_A01,2026-05-13 21:00:00,109.74,6.931,11.71,2523,143.42,IDLE,
MCH_A01,2026-05-13 22:00:00,113.57,6.314,12.68,2524,148.04,RUNNING,
MCH_A01,2026-05-13 23:00:00,116.33,6.44,11.93,2525,142.93,RUNNING,
MCH_A01,2026-05-14 00:00:00,112.26,10.104,11.32,2526,145.52,RUNNING,
MCH_A01,2026-05-14 01:00:00,111.81,7.458,12.42,2527,147.08,IDLE,
MCH_A01,2026-05-14 02:00:00,116.66,7.083,12.1,2528,152.93,STARTUP,
MCH_A01,2026-05-14 03:00:00,110.43,6.62,12.02,2529,151.77,RUNNING,
MCH_A01,2026-05-14 04:00:00,112.54,10.644,12.27,2530,146.68,RUNNING,
MCH_A01,2026-05-14 05:00:00,111.3,6.441,12.43,2531,140.49,RUNNING,
MCH_A01,2026-05-14 06:00:00,116.88,6.816,11.98,2532,150.76,RUNNING,
MCH_A01,2026-05-14 07:00:00,111.25,6.585,12.33,2533,153.85,RUNNING,
MCH_A01,2026-05-14 08:00:00,117.88,7.239,12.14,2534,150.58,RUNNING,
MCH_A01,2026-05-14 09:00:00,112.6,6.752,12.06,2535,142.24,RUNNING,
MCH_A01,2026-05-14 10:00:00,114.24,6.483,12.19,2536,135.75,IDLE,E565
MCH_A01,2026-05-14 11:00:00,110.51,7.056,11.95,2537,147.77,RUNNING,
MCH_A01,2026-05-14 12:00:00,111.62,6.94,11.85,2538,145.1,RUNNING,
MCH_A01,2026-05-14 13:00:00,118.96,6.98,12.36,2539,154.05,RUNNING,E589
MCH_A01,2026-05-14 14:00:00,118.52,7.428,11.67,2540,156.9,RUNNING,
MCH_A01,2026-05-14 15:00:00,114.95,6.915,11.83,2541,142.82,IDLE,
MCH_A01,2026-05-14 16:00:00,113.16,6.916,11.96,2542,144.24,RUNNING,E535
MCH_A01,2026-05-14 17:00:00,112.44,6.85,11.95,2543,149.67,RUNNING,
MCH_A01,2026-05-14 18:00:00,114.38,6.833,12.09,2544,147.54,RUNNING,
MCH_A01,2026-05-14 19:00:00,120.75,7.245,12.12,2545,153.71,RUNNING,
MCH_A01,2026-05-14 20:00:00,112.06,6.943,11.93,2546,153.39,RUNNING,
MCH_A01,2026-05-14 21:00:00,113.65,6.643,12.27,2547,151.08,IDLE,E542
MCH_A01,2026-05-14 22:00:00,123.17,7.552,11.72,2548,155.63,RUNNING,
MCH_A01,2026-05-14 23:00:00,115.65,7.414,12.29,2549,143.28,RUNNING,
MCH_A01,2026-05-15 00:00:00,114.41,6.792,12.3,2550,147.73,RUNNING,
MCH_A01,2026-05-15 01:00:00,115.55,7.403,12.28,2551,157.93,RUNNING,
